id,name,type,desc,atk,def,level,race,attribute,archetype,card_sets,card_images,card_prices,banlist_info.ban_tcg,banlist_info.ban_ocg,banlist_info.ban_goat
47829960,Chaosrider Gustaph,Effect Monster,"Once per turn, you can remove from play up to 2 Spell Cards from your Graveyard. This card gains 300 ATK for each card removed, until the end of your opponent's next turn.",1400,1500,4,Warrior,WIND,Chaos,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN018"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""3.59""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-018"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""4.49""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN018"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""14.99""},{""set_name"":""The Dark Emperor Structure Deck"",""set_code"":""SDDE-EN012"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.23""}]","[{""id"":47829960,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/47829960.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/47829960.jpg""}]","[{""cardmarket_price"":""0.12"",""tcgplayer_price"":""0.20"",""ebay_price"":""4.00"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
40884383,Chopman the Desperate Outlaw,Effect Monster,"When this card is Flip Summoned, you can equip 1 Equip Spell Card in your Graveyard to this card.",1100,500,3,Zombie,DARK,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN010"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.15""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-010"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.91""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN010"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.52""}]","[{""id"":40884383,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/40884383.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/40884383.jpg""}]","[{""cardmarket_price"":""0.07"",""tcgplayer_price"":""0.11"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
42541548,Coach Goblin,Effect Monster,"While this card is face-up on your side of the field, you can return 1 Normal Monster Card in your hand to the bottom of your Deck during your End Phase to draw 1 card from your Deck. You can only use this effect once per turn.",1200,1500,4,Fiend,EARTH,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN015"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-015"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.93""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN015"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":42541548,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/42541548.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/42541548.jpg""}]","[{""cardmarket_price"":""0.06"",""tcgplayer_price"":""0.12"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
14618326,Crimson Ninja,Flip Effect Monster,"FLIP: Target 1 Trap Card on the field; destroy that target. (If the target is Set, reveal it, and destroy it if it is a Trap Card. Otherwise, return it to its original position.)",300,300,1,Warrior,EARTH,Ninja,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN006"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.95""},{""set_name"":""Duelist League 13 participation cards"",""set_code"":""DL13-EN004"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.83""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-006"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.04""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN006"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":14618326,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/14618326.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/14618326.jpg""}]","[{""cardmarket_price"":""0.14"",""tcgplayer_price"":""0.25"",""ebay_price"":""9.59"",""amazon_price"":""6.74"",""coolstuffinc_price"":""0.39""}]",null,null,null
3773196,D.D. Scout Plane,Effect Monster,"Once per turn, during the End Phase, if this card is currently banished, and was banished this turn: Special Summon it in face-up Attack Position.",800,1200,2,Machine,DARK,D.D.,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN012"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.98""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-012"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""2.28""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN012"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""4.98""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN216"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.43""},{""set_name"":""The Dark Emperor Structure Deck"",""set_code"":""SDDE-EN011"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.4""}]","[{""id"":3773196,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/3773196.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/3773196.jpg""}]","[{""cardmarket_price"":""0.20"",""tcgplayer_price"":""0.30"",""ebay_price"":""1.90"",""amazon_price"":""2.99"",""coolstuffinc_price"":""0.39""}]",null,null,null
65287621,Dark Driceratops,Effect Monster,"If this card attacks a Defense Position monster, inflict piercing battle damage.",2400,1500,6,Dinosaur,EARTH,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN074"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.19""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-073"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.94""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN073"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""0.00""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN150"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.2""},{""set_name"":""Speed Duel Starter Decks: Ultimate Predators"",""set_code"":""SS03-ENA12"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.61""},{""set_name"":""Structure Deck: Dinosaur's Rage"",""set_code"":""SD09-EN006"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.04""}]","[{""id"":65287621,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/65287621.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/65287621.jpg""}]","[{""cardmarket_price"":""0.07"",""tcgplayer_price"":""0.15"",""ebay_price"":""2.75"",""amazon_price"":""0.50"",""coolstuffinc_price"":""0.25""}]",null,null,null
40737112,Dark Magician of Chaos,Effect Monster,"During the End Phase, if this card was Normal or Special Summoned this turn: You can target 1 Spell in your GY; add it to your hand. You can only use this effect of ""Dark Magician of Chaos"" once per turn. If this card destroys an opponent's monster by battle, after damage calculation: Banish that opponent's monster. If this face-up card would leave the field, banish it instead.",2800,2600,8,Spellcaster,DARK,Dark Magician,"[{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN023"",""set_rarity"":""Mosaic Rare"",""set_rarity_code"":""(MSR)"",""set_price"":""1.86""},{""set_name"":""Battle Pack 2: War of the Giants"",""set_code"":""BP02-EN023"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.87""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN007"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""3.32""},{""set_name"":""Battle Pack: Epic Dawn"",""set_code"":""BP01-EN007"",""set_rarity"":""Starfoil Rare"",""set_rarity_code"":""(SFR)"",""set_price"":""2.8""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN066"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""456.3""},{""set_name"":""Duelist Pack: Rivals of the Pharaoh"",""set_code"":""DPRP-EN013"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.94""},{""set_name"":""Duelist Saga"",""set_code"":""DUSA-EN054"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""6.1""},{""set_name"":""Gold Series"",""set_code"":""GLD1-EN016"",""set_rarity"":""Gold Rare"",""set_rarity_code"":""(GUR)"",""set_price"":""104.35""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-065"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""25.58""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN065"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""288.59""},{""set_name"":""Legendary Collection 3: Yugi's World Mega Pack"",""set_code"":""LCYW-EN026"",""set_rarity"":""Secret Rare"",""set_rarity_code"":""(ScR)"",""set_price"":""97.33""},{""set_name"":""Structure Deck: Order of the Spellcasters"",""set_code"":""SR08-EN015"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.88""},{""set_name"":""Yugi's Legendary Decks"",""set_code"":""YGLD-ENC02"",""set_rarity"":""Ultra Rare"",""set_rarity_code"":""(UR)"",""set_price"":""2.52""}]","[{""id"":40737112,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/40737112.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/40737112.jpg""}]","[{""cardmarket_price"":""0.37"",""tcgplayer_price"":""0.73"",""ebay_price"":""1.99"",""amazon_price"":""2.78"",""coolstuffinc_price"":""0.99""}]",undefined,undefined,Limited
78613627,Des Kangaroo,Effect Monster,"If the ATK of a monster that attacks this monster in Defense Position is lower than the DEF of this card, destroy the attacking monster. (Damage calculation is applied normally.)",1500,1700,4,Beast,DARK,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""3.49""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.02""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN005"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.44""}]","[{""id"":78613627,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/78613627.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/78613627.jpg""}]","[{""cardmarket_price"":""0.17"",""tcgplayer_price"":""0.19"",""ebay_price"":""0.99"",""amazon_price"":""3.67"",""coolstuffinc_price"":""0.39""}]",null,null,null
3493978,Don Turtle,Effect Monster,"When this card is Normal Summoned or Flip Summoned, you can Special Summon any number of ""Don Turtle""(s) from your hand.",1100,1200,3,Reptile,WATER,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN072"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.21""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-071"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.03""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN071"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""}]","[{""id"":3493978,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/3493978.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/3493978.jpg""}]","[{""cardmarket_price"":""0.08"",""tcgplayer_price"":""0.19"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
99050989,Drillago,Effect Monster,"If the only cards your opponent controls are face-up monsters with 1600 or more ATK, this card can attack your opponent directly.",1600,1100,4,Machine,DARK,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN026"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""3.83""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-026"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.02""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN026"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.66""},{""set_name"":""Legendary Collection 4: Joey's World Mega Pack"",""set_code"":""LCJW-EN118"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""2.74""},{""set_name"":""Speed Duel Starter Decks: Twisted Nightmares"",""set_code"":""SS05-ENB19"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.75""},{""set_name"":""Structure Deck: Marik (TCG)"",""set_code"":""SDMA-EN015"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.13""}]","[{""id"":99050989,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/99050989.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/99050989.jpg""}]","[{""cardmarket_price"":""0.03"",""tcgplayer_price"":""0.21"",""ebay_price"":""1.98"",""amazon_price"":""0.69"",""coolstuffinc_price"":""0.39""}]",null,null,null
76909279,Enraged Battle Ox,Effect Monster,"If a Beast, Beast-Warrior, or Winged Beast-Type monster you control attacks a Defense Position monster, inflict piercing battle damage to your opponent.",1700,1000,4,Beast-Warrior,EARTH,undefined,"[{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN011"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN011"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""1.18""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN071"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.27""},{""set_name"":""Duelist League 15 participation cards"",""set_code"":""DL15-EN002"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""10.98""},{""set_name"":""Duelist Pack: Kaiba"",""set_code"":""DPKB-EN018"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.02""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-070"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.35""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN070"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""2.25""},{""set_name"":""Speed Duel: Battle City Box"",""set_code"":""SBCB-EN050"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.12""},{""set_name"":""Structure Deck: Seto Kaiba"",""set_code"":""SDKS-EN013"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.08""}]","[{""id"":76909279,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/76909279.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/76909279.jpg""}]","[{""cardmarket_price"":""0.10"",""tcgplayer_price"":""0.10"",""ebay_price"":""0.99"",""amazon_price"":""1.59"",""coolstuffinc_price"":""0.25""}]",null,null,null
218704,Fenrir,Effect Monster,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 2 WATER monsters in your Graveyard. When this card destroys an opponent's monster as a result of battle, your opponent skips their next Draw Phase.",1400,1200,4,Beast,WATER,undefined,"[{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN020"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""4.66""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-020"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.61""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN020"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""0.00""},{""set_name"":""Structure Deck: Fury from the Deep"",""set_code"":""SD4-EN008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.77""}]","[{""id"":218704,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/218704.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/218704.jpg""}]","[{""cardmarket_price"":""0.11"",""tcgplayer_price"":""0.16"",""ebay_price"":""4.50"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
16556849,Freed the Brave Wanderer,Effect Monster,Once per turn: You can banish 2 LIGHT monsters from your Graveyard to target 1 face-up monster on the field with higher ATK than this face-up card; destroy that target.,1700,1200,4,Warrior,LIGHT,undefined,"[{""set_name"":""Champion Pack: Game Four"",""set_code"":""CP04-EN007"",""set_rarity"":""Rare"",""set_rarity_code"":""(R)"",""set_price"":""1.71""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN014"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""3.68""},{""set_name"":""Duel Terminal 6a"",""set_code"":""DT06-EN006"",""set_rarity"":""Duel Terminal Normal Parallel Rare"",""set_rarity_code"":""(DNPR)"",""set_price"":""4.07""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-014"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""1.39""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN014"",""set_rarity"":""Super Rare"",""set_rarity_code"":""(SR)"",""set_price"":""6.53""}]","[{""id"":16556849,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/16556849.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/16556849.jpg""}]","[{""cardmarket_price"":""0.35"",""tcgplayer_price"":""0.45"",""ebay_price"":""1.89"",""amazon_price"":""1.70"",""coolstuffinc_price"":""0.79""}]",null,null,null
77491079,Gale Lizard,Flip Effect Monster,FLIP: Target 1 monster your opponent controls; return that target to the hand.,1400,700,4,Reptile,WATER,undefined,"[{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN007"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.11""},{""set_name"":""Battle Pack 3: Monster League"",""set_code"":""BP03-EN007"",""set_rarity"":""Shatterfoil Rare"",""set_rarity_code"":""(SHR)"",""set_price"":""1.11""},{""set_name"":""Dark Revelation Volume 2"",""set_code"":""DR2-EN008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.18""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.09""},{""set_name"":""Invasion of Chaos"",""set_code"":""IOC-EN008"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""5.06""},{""set_name"":""Speed Duel Starter Decks: Ultimate Predators"",""set_code"":""SS03-ENA11"",""set_rarity"":""Common"",""set_rarity_code"":""(C)"",""set_price"":""1.09""}]","[{""id"":77491079,""image_url"":""https://storage.googleapis.com/ygoprodeck.com/pics/77491079.jpg"",""image_url_small"":""https://storage.googleapis.com/ygoprodeck.com/pics_small/77491079.jpg""}]","[{""cardmarket_price"":""0.06"",""tcgplayer_price"":""0.14"",""ebay_price"":""0.99"",""amazon_price"":""0.25"",""coolstuffinc_price"":""0.25""}]",null,null,null
